,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
476,ghadifrancis,Journalist🖊War correspondent 📺 wrote a📖 on Syria 🇸🇾 walked to Gaza 🇵🇸been to Yemen🇾🇪 Owner of GAIAMEDIA services company 🇮🇶🇱🇧.Anchor @wionews 🇮🇳,Lebanon,3685,152446,48342,4,"@WIONews Wion is the best news channel in the world 👍🇮🇳

@palkisu Palki is the best news anchor in the world 👍👍👌👌

only channel to boldly show the realities of #Taliban #Pakistan #China n #wuhanvirus 

#india #NarendraModi @narendramodi #saveAfghanWoman #delhi #Mumbai #bbc https://t.co/jZup4Jdzcq",[]
477,sanjaynst,,Chiang Mai Thailand,165,55,2837,0,@globaltimesnews Mutual respect and Win win deal . #wuhanvirus will never understand .,['wuhanvirus']
478,amadorn,We buy and sell vintage and contemporary costume jewelry. Use coupon: TWCUST11 at checkout for 10% discount.,,2838,2626,371761,0,"It's Not Hard to Figure Out Why You Didn't Hear About Fauci Being Exposed as a Liar Yet

#MediaMalpractice #WuhanLab #Coronavirus #WuhanVirus  https://t.co/xkSvHCWeE7","['MediaMalpractice', 'WuhanLab', 'Coronavirus', 'WuhanVirus']"
479,RobertN58520057,"Human and animal rights
Ochrona praw człowieka i zwierząt",,175,842,232383,3,@IndoPac_Info Always remember. #china #chinavirus #ChinaExposed #Chinazi #chinalied #Beijing #Covid_19 #coronavirus #corona #WuhanInstituteofVirology #wuhan #wuhanlableak #wuhanvirus #USA #America #Europe #Asia @ASEAN @WHO @MFA_China #Africa #Canada #Taiwan #Brazil #India https://t.co/Q78UNySg6G,"['china', 'chinavirus', 'ChinaExposed', 'Chinazi', 'chinalied', 'Beijing', 'Covid_19', 'coronavirus']"
480,SombergElla,"Love #Dogs, & All Animals.  Dogs spelt backwards is God. 
#Animalsrights. 
No to #DCMT. No to all #hunting.",,482,796,43303,3,@IndoPac_Info Always remember. #china #chinavirus #ChinaExposed #Chinazi #chinalied #Beijing #Covid_19 #coronavirus #corona #WuhanInstituteofVirology #wuhan #wuhanlableak #wuhanvirus #USA #America #Europe #Asia @ASEAN @WHO @MFA_China #Africa #Canada #Taiwan #Brazil #India https://t.co/Q78UNySg6G,"['china', 'chinavirus', 'ChinaExposed', 'Chinazi', 'chinalied', 'Beijing', 'Covid_19', 'coronavirus']"
481,MFGgearOfficial,Our Mission is to make America the Manufacturing Superpower of the World and to bring positivity to the idea that we are all Privileged to be Americans 🇺🇸,"Laguna Beach, CA",430,4862,12098,15,💯I can rely on polls to pass #WuhanVirus #Warreparations legislations to take away🇨🇳sovereign immunity in🇺🇸Congress. Polls show🇺🇸public support 4 congressional actions against #CCP fascist #China's bioattack on🇺🇸&amp;🌐w/ Wuhanvirus.🇺🇸doesn't poll scientific knowledge to pass bills. https://t.co/FPMOR24rmZ,"['WuhanVirus', 'Warreparations']"
482,pepe_nature,"wildlife~#EmptyTheCages ~None is free until all are free
Praying for safe haven for all animals far away from humans!",The Netherlands,1211,1095,51037,2,why is it chinese are destroying everything. its like they are a virus. #wuhanvirus https://t.co/oxKUJkwyvG,['wuhanvirus']
483,Dogbert_Catbert,"Marxism = Everything is a class struggle
Leninism = Be an underhanded bully
Socialism = Bandits claiming they are Robin Hood
#CCP = Soviets/Rus colonizing China",USA! USA! USA! USA! USA! USA!,874,2234,65018,15,💯I can rely on polls to pass #WuhanVirus #Warreparations legislations to take away🇨🇳sovereign immunity in🇺🇸Congress. Polls show🇺🇸public support 4 congressional actions against #CCP fascist #China's bioattack on🇺🇸&amp;🌐w/ Wuhanvirus.🇺🇸doesn't poll scientific knowledge to pass bills. https://t.co/FPMOR24rmZ,"['WuhanVirus', 'Warreparations']"
484,AdolfThrile,Fascist at heart. Intolerant of hate and kitsch humans.,,40,10,2146,0,@BBCWorld Is their Big Brother planning something more sinister than the #WuhanVirus??,['WuhanVirus']
485,sahguangbaizuo,Professor of Immunology,,960,130,7706,15,💯I can rely on polls to pass #WuhanVirus #Warreparations legislations to take away🇨🇳sovereign immunity in🇺🇸Congress. Polls show🇺🇸public support 4 congressional actions against #CCP fascist #China's bioattack on🇺🇸&amp;🌐w/ Wuhanvirus.🇺🇸doesn't poll scientific knowledge to pass bills. https://t.co/FPMOR24rmZ,"['WuhanVirus', 'Warreparations']"
486,Tai38928286,"liberate hk,手足互科，Stand with HK",,1451,1204,51760,15,💯I can rely on polls to pass #WuhanVirus #Warreparations legislations to take away🇨🇳sovereign immunity in🇺🇸Congress. Polls show🇺🇸public support 4 congressional actions against #CCP fascist #China's bioattack on🇺🇸&amp;🌐w/ Wuhanvirus.🇺🇸doesn't poll scientific knowledge to pass bills. https://t.co/FPMOR24rmZ,"['WuhanVirus', 'Warreparations']"
487,TaylorIndiana,Veritas lux mea. Follower of conflict in MENA and Afghanistan. OSINT believer and against those who seek injustice in this world.,"Paris, France",229,115,8753,0,@SayNoToSino Always remember. #china #chinavirus #ChinaExposed #Chinazi #chinalied #Beijing #Covid_19 #coronavirus #corona #WuhanInstituteofVirology #wuhan #wuhanlableak #wuhanvirus #USA #America #Europe #Asia @ASEAN @WHO @MFA_China #Africa #Canada #Taiwan #Brazil #India https://t.co/xEe7C4WJqV,"['china', 'chinavirus', 'ChinaExposed', 'Chinazi', 'chinalied', 'Beijing', 'Covid_19', 'coronavirus', 'corona', 'WuhanInstituteofVirology', 'wuhan', 'wuhanlableak', 'wuhanvirus', 'USA', 'America', 'Europe', 'Asia', 'Africa', 'Canada', 'Taiwan', 'Brazil', 'India']"
488,tbbni,"Life long Democrat voting for 
President Donald JTrump",United States,135,60,7866,0,"#ChinaLiedPeopleDied
#democratsLiedPeopleDied
#whoLiedPeopleDied
#ChinaVirus
#WuhanVirus
#ChinaWuhanVirus
#coronavirus
#COVID19
Fact is it originated in #WuhanChina. Again #China #releasesbiologicalweapon on the world.#MyOpinionMyFeed https://t.co/8w3alXfbSU","['ChinaLiedPeopleDied', 'democratsLiedPeopleDied', 'whoLiedPeopleDied', 'ChinaVirus', 'WuhanVirus', 'ChinaWuhanVirus', 'coronavirus', 'COVID19', 'WuhanChina', 'China', 'releasesbiologicalweapon', 'MyOpinionMyFeed']"
489,TaylorIndiana,Veritas lux mea. Follower of conflict in MENA and Afghanistan. OSINT believer and against those who seek injustice in this world.,"Paris, France",229,115,8753,3,@IndoPac_Info Always remember. #china #chinavirus #ChinaExposed #Chinazi #chinalied #Beijing #Covid_19 #coronavirus #corona #WuhanInstituteofVirology #wuhan #wuhanlableak #wuhanvirus #USA #America #Europe #Asia @ASEAN @WHO @MFA_China #Africa #Canada #Taiwan #Brazil #India https://t.co/Q78UNySg6G,"['china', 'chinavirus', 'ChinaExposed', 'Chinazi', 'chinalied', 'Beijing', 'Covid_19', 'coronavirus', 'corona', 'WuhanInstituteofVirology', 'wuhan', 'wuhanlableak', 'wuhanvirus', 'USA', 'America', 'Europe', 'Asia', 'Africa', 'Canada', 'Taiwan', 'Brazil', 'India']"
490,TaylorIndiana,Veritas lux mea. Follower of conflict in MENA and Afghanistan. OSINT believer and against those who seek injustice in this world.,"Paris, France",229,115,8753,0,Always remember. #china #chinavirus #ChinaExposed #Chinazi #chinalied #Beijing #Covid_19 #coronavirus #corona #WuhanInstituteofVirology #wuhan #wuhanlableak #wuhanvirus #USA #America #Europe #Asia @ASEAN @WHO @MFA_China #Africa #Canada #Taiwan #Brazil #India https://t.co/ocz4VdedSl,"['china', 'chinavirus', 'ChinaExposed', 'Chinazi', 'chinalied', 'Beijing', 'Covid_19', 'coronavirus', 'corona', 'WuhanInstituteofVirology', 'wuhan', 'wuhanlableak', 'wuhanvirus', 'USA', 'America', 'Europe', 'Asia', 'Africa', 'Canada', 'Taiwan', 'Brazil', 'India']"
491,CrIYU1KTmSfrXZ3,,,206,22,2139,74,#CCP fascist #China is stealing from American investors &amp; pensioners.🇨🇳1st bioattacked America w/ #WuhanVirus &amp; then stole from our investors &amp; pensioners. That is why 89% of Americans see🇨🇳is🇺🇸#1 enemy now. https://t.co/GIQGlzOZu5,"['CCP', 'China', 'WuhanVirus']"
492,PplFuture,I have to put all my effort to protect my next generations. Hope others can help!,,27,591,79568,15,💯I can rely on polls to pass #WuhanVirus #Warreparations legislations to take away🇨🇳sovereign immunity in🇺🇸Congress. Polls show🇺🇸public support 4 congressional actions against #CCP fascist #China's bioattack on🇺🇸&amp;🌐w/ Wuhanvirus.🇺🇸doesn't poll scientific knowledge to pass bills. https://t.co/FPMOR24rmZ,"['WuhanVirus', 'Warreparations']"
493,Peterconet2,"A nobody, live in north American. Enjoy my life every moment. 
無足掛齒小人物,在北美享受每時每刻的生活樂趣
私は取るに足らない草莽の民です、北美で一瞬一瞬を人生を楽しんでいます

為對抗推特無理刪我號,成立公司正開發社交媒體,以反抗大科技😂",,285,667,60040,15,💯I can rely on polls to pass #WuhanVirus #Warreparations legislations to take away🇨🇳sovereign immunity in🇺🇸Congress. Polls show🇺🇸public support 4 congressional actions against #CCP fascist #China's bioattack on🇺🇸&amp;🌐w/ Wuhanvirus.🇺🇸doesn't poll scientific knowledge to pass bills. https://t.co/FPMOR24rmZ,"['WuhanVirus', 'Warreparations']"
494,RayZhang33333,,United States,247,121,17074,15,💯I can rely on polls to pass #WuhanVirus #Warreparations legislations to take away🇨🇳sovereign immunity in🇺🇸Congress. Polls show🇺🇸public support 4 congressional actions against #CCP fascist #China's bioattack on🇺🇸&amp;🌐w/ Wuhanvirus.🇺🇸doesn't poll scientific knowledge to pass bills. https://t.co/FPMOR24rmZ,"['WuhanVirus', 'Warreparations']"
495,satya3back,#FREEHONGKONG #FREETIBET #FREEEASTTURKISTAN #TAIWANISNOTCHINA #TRUMP2024,CHECK MY MEDIA SECTION 4 MEMES,9,450,8662,15,💯I can rely on polls to pass #WuhanVirus #Warreparations legislations to take away🇨🇳sovereign immunity in🇺🇸Congress. Polls show🇺🇸public support 4 congressional actions against #CCP fascist #China's bioattack on🇺🇸&amp;🌐w/ Wuhanvirus.🇺🇸doesn't poll scientific knowledge to pass bills. https://t.co/FPMOR24rmZ,"['WuhanVirus', 'Warreparations']"
496,SolomonYue,"Vice Chairman & CEO at Republicans Overseas, RNC Member since 2000, Co-founder of RNC Republican National Conservative Caucus & Conservative Steering Committee","Salem, Oregon, USA",804,188139,52976,15,💯I can rely on polls to pass #WuhanVirus #Warreparations legislations to take away🇨🇳sovereign immunity in🇺🇸Congress. Polls show🇺🇸public support 4 congressional actions against #CCP fascist #China's bioattack on🇺🇸&amp;🌐w/ Wuhanvirus.🇺🇸doesn't poll scientific knowledge to pass bills. https://t.co/FPMOR24rmZ,"['WuhanVirus', 'Warreparations', 'CCP', 'China']"
497,tvidjka,,,127,96,70361,1,"@thehill China block many city, but release travelers to the world. Chinese communist govt knew the #COVID19 human to human transmission. Destroy virus sample. Cooperated with WHO to cover up.
#ChinaMustPay #WuhanVirus

https://t.co/Fecm4CL1XH",['COVID19']
498,HKer20682966,"Love Hong Kong, this is our land, we need to protect our home, cats lover, sport，為自由而戰🚨",Worldwide,5002,2189,91598,1,"@thehill China block many city, but release travelers to the world. Chinese communist govt knew the #COVID19 human to human transmission. Destroy virus sample. Cooperated with WHO to cover up.
#ChinaMustPay #WuhanVirus

https://t.co/Fecm4CL1XH","['COVID19', 'ChinaMustPay', 'WuhanVirus']"
499,l66_ww,雞蛋仔 格仔餅 車仔麵 菠蘿油 搭棚 手寫小巴牌,Free Hong Kong,209,177,13123,74,#CCP fascist #China is stealing from American investors &amp; pensioners.🇨🇳1st bioattacked America w/ #WuhanVirus &amp; then stole from our investors &amp; pensioners. That is why 89% of Americans see🇨🇳is🇺🇸#1 enemy now. https://t.co/GIQGlzOZu5,"['CCP', 'China', 'WuhanVirus']"
500,KissBull,#Jesus #Wife #Mom #APBT advocate🤍Nibbler🤍RIP💔Chookie & Spanky• Human & Childrens Rights #2A #WeThePeople #Patriot 🇺🇸 #Texas #BidenisalittleBitch,"somewhere in Austin, TX",5859,9717,61815,2,"Not so much a 'conspiracy theory' now eh? Maybe now we can do the actual investigation, do some real reporting &amp; some actual science?

#Fraud #FauciLied #Wuhan #WuhanVirus #Covid19 #Vaccination #Mandates #Fauci #USpoli https://t.co/qap9RmIP6c",[]
501,capt_petabyte,"Educated rational literate carbon-based bipedal omnivore. Powered entirely by caffeine, bacon, irreverent humour & positive psychology. **comments are my own**","Sydney, New South Wales",2908,724,32748,2,"Not so much a 'conspiracy theory' now eh? Maybe now we can do the actual investigation, do some real reporting &amp; some actual science?

#Fraud #FauciLied #Wuhan #WuhanVirus #Covid19 #Vaccination #Mandates #Fauci #USpoli https://t.co/qap9RmIP6c","['Fraud', 'FauciLied', 'Wuhan', 'WuhanVirus', 'Covid19', 'Vaccination', 'Mandates', 'Fauci', 'USpoli']"
502,KTCsmile_2,Hong Kong🇭🇰/ 21/ 我真係好撚鍾意香港/ Cabal一日不滅 世界和平只是夢/ Trust the Plan/ #FollowBackHongKong #手足互科,,976,806,27778,74,#CCP fascist #China is stealing from American investors &amp; pensioners.🇨🇳1st bioattacked America w/ #WuhanVirus &amp; then stole from our investors &amp; pensioners. That is why 89% of Americans see🇨🇳is🇺🇸#1 enemy now. https://t.co/GIQGlzOZu5,"['CCP', 'China', 'WuhanVirus']"
503,PushkarajRasal,"M.B.B.S👨‍⚕️
भारतीय मावळा ❤🇮🇳❤🚩
Indian Mawla❤🇮🇳❤🚩",,869,151,3987,0,"The CCP Virus came from a Lab in Wuhan, China.
China is Responsible for the Spread of Corona Virus Across the World.🌏🦠
It's a Chinese Virus🤬🦠
Fuck You China🖕🇨🇳😡🦠
#CKMKB 
#ChuttadChineseParty
#Rand
#ChineseVirus 
#WuhanVirus
#ChinaLiedAndPeopleDied 
#ChinaLiedMillionsDied https://t.co/4P20JqjVUE","['CKMKB', 'ChuttadChineseParty', 'Rand', 'ChineseVirus', 'WuhanVirus', 'ChinaLiedAndPeopleDied', 'ChinaLiedMillionsDied']"
504,Frustra63488423,"What happened to America? Freedom is not free!! 🇺🇸 God hear us, forgive us, and heal our land!! Matthew 5:11; John 3:16-21 🙏 #AllLivesMatter #MyBodyMyChoice",,754,79,4443,0,@GetInTheGame18 I am sure Biden’s plan will eradicate the #wuhanVirus in 2020. No joke.,['wuhanVirus']
505,imalivedk,"Engineer, Investor, Start-up Advisor.
Founder of @therookindia","Bengaluru, India",215,93,2394,0,"@LawrenceSellin I wonder who is going to punish the #CCP for it's crime against humanity? America? I don't think they are capable enough, Russia? They are least bothered, then who? UN? C'mon.
#CCPVirus #WuhanVirus","['CCP', 'CCPVirus', 'WuhanVirus']"
506,MarcusTvlCicero,"Contra res omnes criminis sta. Dominatvs legis semper. Pax et caritas. Notae=opinio solvm. Nonviolent. Your vaccine, your choice! Lists=block. Vers. V,XX- 🔞","Forvm Romanvm, Roma, RP Romana",847,1010,13340,0,"Totals on the #Wuhanvirus through a d VI Id Sep MMDCCLXXIV, 8 Sep 21 (as of 0009 9 September):

-223,436,470 total cases, about the population of #Brazil and #PapuaNewGuinea combined-
-18,874,221 active cases, about the population of #Guatemala and #Micronesia combined-","['Wuhanvirus', 'Brazil', 'PapuaNewGuinea', 'Guatemala', 'Micronesia']"
507,XYZ68229164,"Reject socialism, communism, and marxism. Believe CCPChina is the biggest threat to the world.",,262,118,26133,74,#CCP fascist #China is stealing from American investors &amp; pensioners.🇨🇳1st bioattacked America w/ #WuhanVirus &amp; then stole from our investors &amp; pensioners. That is why 89% of Americans see🇨🇳is🇺🇸#1 enemy now. https://t.co/GIQGlzOZu5,"['CCP', 'China', 'WuhanVirus']"
508,JLenardDetroit,DuckDuckGoSearchMe #Jesus #Conservative #GOP #MI #ExNeverTrumper  #Trump2024  #TheMighty200 (#ImOneOfThePoliticoTargeted: https://t.co/rAkCWnAe2F,"Wyandotte, MI (Downriver DTW)",6072,6145,293429,2,"@clim8resistance @futureradiocast @sebabecasis #PseudoScience, NOT real #Science. 
they deny the #FACTS about #ClimateSCAM (https://t.co/L61e5m4kvU) 
Basic XX/XY #BIOLOGY!! 
#MASKS ineffectiveness vs #VIRUSES (https://t.co/ZQQukLRoy9) 
etc...","['PseudoScience', 'Science', 'FACTS']"
509,IamTrump19,"No matter who you are, Trump supporters ALWAYS say ""I AM TRUMP'. #MAGA #Trump #backtheBlue #supportpolice #redstate #conservative #ENAS",Everywhere,1206,978,1730,2,"If masks work, show me 10 double blind, peer reviewed studies that prove definitively that they provide more benefits than detriments on all types of masks.

#Plandemic  #COVID1984 #WuhanVirus #ChinaVirus #IWillNOTComply #IDoNotConsent https://t.co/js5r4j2Ew5",[]
510,FlambartP,"Photography, pop culture, society, anthropology, journalism, trip, occult, new horizons, fringe, and what else? Proud father of Emma. Videomaker wannabe.",,1666,60,1189,74,#CCP fascist #China is stealing from American investors &amp; pensioners.🇨🇳1st bioattacked America w/ #WuhanVirus &amp; then stole from our investors &amp; pensioners. That is why 89% of Americans see🇨🇳is🇺🇸#1 enemy now. https://t.co/GIQGlzOZu5,"['CCP', 'China', 'WuhanVirus']"
511,drmcshekhar,"Ex Indian Army Doctor, Onco-Surgical Pathologist, Stem Cell & CellularTherapy Votary, Armchair Mountaineer, TM Enthusiast.. Dead Profile till 2017",India,1125,1200,59691,0,@jenniferatntd + updated version of #WuhanVirus,['WuhanVirus']
512,RetweetsMumbai,"RT from in & around Mumbai & are not endorsements, Use #Mumbai #Bombay for RTs
RTs are automated we take no responsibility of the RT's
DM for more info",Mumbai,8,2974,277218,4,"@WIONews Wion is the best news channel in the world 👍🇮🇳

@palkisu Palki is the best news anchor in the world 👍👍👌👌

only channel to boldly show the realities of #Taliban #Pakistan #China n #wuhanvirus 

#india #NarendraModi @narendramodi #saveAfghanWoman #delhi #Mumbai #bbc https://t.co/jZup4Jdzcq",[]
513,Karann82692848,"Proud to be an Indian. #JaiHind !!!!!🇮🇳 
#india #gurgaon #travel #punjabi #creative #waheguru #delhi #photography #sapiosexual
YouTube:Love Kashmir Love India",india,4992,238,3715,4,"@WIONews Wion is the best news channel in the world 👍🇮🇳

@palkisu Palki is the best news anchor in the world 👍👍👌👌

only channel to boldly show the realities of #Taliban #Pakistan #China n #wuhanvirus 

#india #NarendraModi @narendramodi #saveAfghanWoman #delhi #Mumbai #bbc https://t.co/jZup4Jdzcq",[]
