,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
309,notcountryblump,Always be informed #stopasianhate,"Atlanta, GA",147,201,5363,0,@therealistpeach @DJAuvenshine @RealCandaceO @NICKIMINAJ @MeghanMcCain Because the reason the virus keeps circulating is due to transmission and mutation in the unvaccinated by a vast majority. The new variants have a stronger resistance against nat immunity as well as the vaccines unfortunately and the best chance to beat it is mass vaccination,[]
310,Aujae_Dixon,Medical Doctor,Clarendon ,704,1611,28518,33,"Chaos at vaccination ""blitz"" sites. Pfizer vaccines4students given to adults despite more than enuff AstraZenica available for adults while too many students remain unvaccinated . Now Pfizer runs out&amp;AZ in danger of expiring. Mismanagement of vaccine rollout is apparent&amp;appalling",[]
311,Johnny_Who_,#Colts #Wizards #ManchesterUnited My photography IG page📷🔥: gonzo_photography09,loading...,552,304,45657,2946,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
312,D_Elms,"Deborah is retired after many careers/biz. Focused on *ALL* Americans having full civil rights!! 

SHE/HER. 🍊 OC, CA.

#BLM #meditation #writing #science",,2551,3028,27242,0,@JenniflowerMacy @DamonMag It's vaccination numbers are high too so they supported Newsom trying to keep us all alive!,[]
313,LeeAnnC0312,Lawyer and proud West Aussie ☀️🌊,,55,1,91,1,"Surging vaccination rates in NSW?
@newscomauHQ #COVID19nsw # https://t.co/UytdpT0X7y",['COVID19nsw']
314,chprogress,"We believe health care is a right. So, we fight for laws and policies that make it possible for all Coloradans to care for themselves and their families.",Colorado,519,3108,8581,0,"Encouraging to learn how organizations like @casaforall are using similar strategies as our Caracoles leaders to increase vaccine equity!

https://t.co/0L7mLNGKYu",[]
315,VerityBlake1,,"Melbourne, Victoria",1569,86,8467,45,NEW - Victoria’s vaccine hesitancy has fallen off a cliff in the past fortnight - down to 14.4% from 20.2%. It’s now the least vaccine hesitant state according to the Melbourne Institute https://t.co/ikcifAKnMM,[]
316,Zozo_Pinscher,"Se foi censurado, vamos divulgar. Simples assim 😘",,2641,1944,30789,3,"@wakeupfromcovid I live in Romania and there are multiple causes why the vaccination failed here. 44% of Romania's population live in rural, they are free and independent people, most of them. Those who got the jab are mostly working in corporations in big cities. The trust in authorities is 0.",[]
317,JayFreedomTO,"Life, Liberty and the Pursuit of Happiness 🇨🇦🇬🇷🇺🇸","Toronto, Ontario",789,274,18215,1,But the city of Toronto is fast approaching a 90% vaccination rate along with vax passports - why the change ? @AlexpiersonAMP @DrVivianS @NewsguyNick @CanadaDistress @lisamoosie13 @hortascat @Sid_Seixeiro @devobrown @kinsellawarren @JackySinAZ @SpeakeasyJames https://t.co/zXbpDLr4eM,[]
318,JWG1229,Libertarian trying to find out how/when it all got so fucked up.,"Parsippany, NJ",3008,696,17253,54,"Nurse: “A couple of years ago if you told me that doctors would be verbally wishing their patients died based on their vaccination status, I wouldn’t have believed you.”
https://t.co/ZuRiCBHC79",[]
319,BrodskyIgor,"Microbiologist&Immunologist studying innate immune signaling/host-pathogen interactions. Husband, father, immigrant. (he/him) #BlackLivesMatter #stopaapihate","Philadelphia, PA",2121,5343,5749,38,"A great, thoughtful piece by @bennessb about thinking through vaccination decisions as a person with complex chronic illness. Recommended. https://t.co/rZYJsntDUE",[]
320,Batch4Change,Retired w/Wygal,"Colorado, USA",2249,1360,75047,4526,"BREAKING: A large Florida landlord announces that he will begin requiring all new and existing tenants to provide proof of COVID vaccination, saying, “You don't want to get vaccinated? You have to move, and if you don't, we will evict you.” RT IF YOU SUPPORT THE LANDLORD’S MOVE!",[]
321,CarolLavanway,,,158,14,8348,2946,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
322,Therealbill17,decent,,59,14,4278,266,"""Restriction exemption"" program. ""Proof of vaccination"" program. Whatever you call it, it's a vaccine passport for #AB. FINALLY!

@PremierScottMoe, your turn. #SK is the LAST place in Canada with no mask mandate or passport. Better late than never.

RT if you agree.

#COVID19SK",['AB']
323,AlaskaMaska,RN. Loved by guy that makes me laugh. Life's too short WEAR YOUR MASK.,"Anchorage, AK",648,296,12880,4526,"BREAKING: A large Florida landlord announces that he will begin requiring all new and existing tenants to provide proof of COVID vaccination, saying, “You don't want to get vaccinated? You have to move, and if you don't, we will evict you.” RT IF YOU SUPPORT THE LANDLORD’S MOVE!",[]
324,LauraAl23132176,,,5,0,746,2946,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
325,RomanaPetrie,"I just want to spend my life going on adventures with my favourite people ♡ 
IG: romanapetrie",New Zealand,428,290,28619,24,"Listen, is the name of the vaccination bus the most important thing in New Zealand right now? No, of course not. 

But things are pretty grim for a lot of people. So maybe just let people have just a little bit of fun before getting on your condescending high-horse.",[]
326,Slipstickguy,Electrical Engineer,"Sequim, WA",921,431,37450,157,"If you’re a Democrat who supports vaccination mandates that keep Americans from dying needlessly  — and are looking for the latest breaking news, please RT and follow this account to be immediately notified when we tweet.",[]
327,daskied,,,53,17,2987,2946,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
328,tisonlyme143,"65🎹  🌻 , I do giveaways ,🍂 cook, read 📚 and spread happy thoughts 🌻
#OttoMattic 🌻
Please support my page🌻 https://t.co/P0kyLqYaS9 🌻",N. B. MASS.,1548,3755,228030,1,Pete's Scribblings: Vaccination Day https://t.co/SCIEM5eRun,[]
329,_jogotti,"If I help somebody along the way, I've done my job... Keep your head above your heart; pain is temporary.",de la 〽️,612,607,31452,16,"Share you vaccination stories. This is safe space. 💕 I’ll start…….

After my second dose, I suddenly became pregnant. I don’t know what’s going on with my body, but I think I was impregnated by the vaccine. I wasn’t pregnant before the vaccine. 😔",[]
330,ebroms,"SVP, Strategy & Planning at @WeberShandwick. Member at Chief. I met 2007 Britney + complimented her wig. Tweets = my own. She/Her.",NYC / The Internet,1031,1930,22738,0,"Ok y’all. One of my best friends is getting married in 2 weeks and “didn’t feel comfortable” mandating people to do anything re: COVID, so is not requiring proof of vaccination or proof of neg test result of all attendees. I’m immuno-compromised…and I’m also Maid of Honor. WDID?",[]
331,JulieDa13267663,"Yellow Dog Democrat; Never Trumper; Human Rights Advocate Proud Grandmother; Sad mother whose grown son died Feb. 15, 2019, Blessed with a lovely daughter","Lee's Summit, MO",1573,2087,82046,1,"Nihilism is right.

Republicans don’t fight FOR anything. 
They’re just AGAINST everything. 

Anti-libs, anti-science, anti-truth, anti-abortion, anti-vaccination, anti-logic, anti-progress, anti-democracy, anti-decency etc. 

The GOP has become an Anti-Party. https://t.co/hwftkUZz7K",[]
332,peppermin5,"PhD holder. Science communicator and author :D #MRSA #AMR #GenomeSurveillance #AcademicKindness
(tweets all mine)",,819,461,6617,9,"Latest percentage of Malaysian adult population vaccination rate as of 15 September 2021.

#LindungDiriLindungSemua https://t.co/47ZehKoNda",['LindungDiriLindungSemua']
333,1Catkennedy,"RN “Tell me, what is it you plan to do with your one wild and precious life?” by Mary Oliver. Resist and VOTE!",SWFL,461,204,51291,229,"Red states vs Blue, #COVID19 deaths and #vaccination rates. The data is horrible and clear.
https://t.co/bs8ztesDWQ https://t.co/jMxw88jA2r","['COVID19', 'vaccination']"
334,marcelodelormes,"Gosto de gente que gosta de gente.
Gosto principalmente daquela gente que...
Adora gostar de gente.",,959,177,6186,2243,"Firefighters put their helmets on the floor and healthcare workers put their outfits on the floor to protest against the mandatory vaccination for industries which have been understaffed for years in Strasbourg, France.  https://t.co/gCGZsAeICa",[]
335,imbrianmur,,,3891,1998,118954,98,LibDem MP's Speak Out Against Vaccination Cards | https://t.co/KXnBqMF1LU https://t.co/TIlinBD9G6,[]
336,PrototypeWright,"Coffee. Mascara. Hustle. I am the one, and if not...",,656,817,249066,1,My overriding belief is that we should ALL go through little medical interference as possible. Humans are made to survive. Its gr8 that science exists should we need it BUT Nobody should enforce a healthy individual into medical treatment FULL STOP #vaccination #NaturalImmunity,[]
337,larry92928846,Democrat tired of Republican BS. LOCK THEM UP! Husband to awesome wife. no DM’s Vote Blue Always! #BLM #RESIST #ArrestTrump #LegalizeMarijuana,St Croix usvi. ,3538,2397,4034,2946,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
338,Uennyeol,🇬🇭🇺🇸Ex9•SeChanBeak❣️Until We Meet Again•Let’s meet when the leaves start to fall ~사랑하자✨,Zendaya/Exo/she•19+ 09•28•22,389,288,32657,0,The after pain of that vaccination stinks. He just has to move his arms to let the pain go else it’ll be there for days😹..he’s cute https://t.co/8KsAYAxg6V,[]
339,sinemetuvivere,,"Toronto, Ontario",249,599,484017,2198,"Vaccination rates:

France: 72 percent
Canada: 68.7 percent
Italy: 66.3 percent
UK: 65.9 percent
Germany: 62.2 percent
America: 53.9 percent

Is this what they mean by American exceptionalism?",[]
340,j00d0k1ck,"If you're vaccinated and find yourself consumed by hatred and contempt for people who aren't, consider the feeling mutual.",,373,121,7341,8,"Why is it that Australian Governments are mandating that businesses must discriminate against people based on their vaccination status?

At every press conference they tell you that this would happen voluntarily regardless.

They're lying. And they don't believe their own lie.",[]
341,ErinHeagle,,,232,170,1152,0,Got my Proof of Vaccination today! #nationpin https://t.co/CDJ9R8jNGN,['nationpin']
342,ocamssharprazor,Proud American—Calls BS when I see it.,"Reston, VA",75,7,435,0,"US will make immigrants seeking green cards have a COVID vaccine
 https://t.co/134L8lgo8V",[]
343,ikerot,"#RESISTER
#FullyVaxxed
#StayBlueIn2022
#RemoveDeSantis #BetoForGovenor
#MeidasTouch #TheLincolnProject 
#BLM  
MA. in Nutrition
ADHD","Michigan, USA",1993,1857,207483,62,"How to have a maga free event….

Ask for proof of vaccination. 🔥🔥🤣🤣🤣",[]
344,arenaakm,Digital secretary of Biju yuva janata Dal Khurda district,"Bhubaneshwar, India",169,73,1710,89,#Odisha Government's unified citizen portal '#OdishaOne' has made #COVID19 vaccination easier. Citizens can now book slots for vaccination &amp; receive certificate in a hassle free manner on: https://t.co/6H9tx5wbRX. #OdishaFightsCorona #5T https://t.co/QU3A9A0HnT,"['Odisha', 'OdishaOne', 'COVID19']"
345,robintosh_nunez,,,346,560,7160,419,Unexpected and heartbreaking: Thousands flood ABC affiliate’s Facebook page with vaccination horror stories – World Tribune: U.S.  https://t.co/fUlMEybWxs,[]
346,jhuebnermd,"Husband/Father/Son/Brother, Family Doctor, Advocate for health justice and equity, Board of Directors-Doctors for America Tweets are my own",,117,57,216,15,"150+ Chaldean docs fight the pathogen of misinformation to encourage #COVID vaccination. 

If &gt;2000 years of physician experience doesn’t persuade you, includes #PopeFrancis @Pontifex message:  vaccination is an “Act of love.” https://t.co/8kPTMr9XHv",['COVID']
347,carlenelee10,Proud mom of a amazing young man animation artist proud lesbian.,"Rogers Park, Chicago",228,132,22760,236,"I know I can't demand answers, but what is the best procedure for inquiring about the vaccination status for my surgeons, nurses, anesthesiologists, etc.?",[]
348,FinestofRoyalty,"Born poet, trying to become successful songwriter
cashapp: $Iamroyaltysfinest",Where I need to be!,948,338,49700,2947,BREAKING NEWS: The NFL’s Buffalo Bills announce that all fans over the age of 12 will now be required to show proof of vaccination in order to enter their stadium. RT IF YOU THINK THAT EVERY AMERICAN SPORTS TEAM MUST FOLLOW THEIR LEAD!,[]
